trade_id,symbol,strategy,action,entry_date,exit_date,holding_days,entry_spot,exit_spot,contracts,entry_price,pnl_dollar,pnl_pct,close_reason
1097,MSFT,BEAR_CALL_SPREAD,SELL_CREDIT,2025-01-30,2025-02-07,8,409.3540954589844,404.1852722167969,30,1.1746014029178795,2173.84,8.21,PROFIT_TARGET_50%
1101,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-05,2025-02-07,2,112.01000213623048,107.55999755859376,30,0.5058749124454565,791.23,5.87,PROFIT_TARGET_50%
1100,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-02-04,2025-02-10,6,520.59423828125,525.3389282226562,30,1.0037348966773294,1492.24,5.53,PROFIT_TARGET_50%
1099,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-03,2025-02-13,10,226.36724853515625,240.05349731445312,30,0.7212626197770042,-2749.27,-21.42,STOP_LOSS
1105,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-02-10,2025-02-13,3,525.3389282226562,531.9397583007812,30,1.038602846674621,1485.45,5.53,PROFIT_TARGET_50%
1093,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-01-27,2025-02-14,18,118.24340057373048,138.64292907714844,30,0.602875655757515,-2372.52,-17.99,STOP_LOSS
1104,MSFT,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-07,2025-02-18,11,404.1852722167969,404.0767822265625,30,1.2690785679315155,2055.51,7.85,PROFIT_TARGET_50%
1107,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-02-13,2025-02-18,5,531.9397583007812,535.3840942382812,30,0.9104901301339758,1185.74,4.35,PROFIT_TARGET_50%
1108,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-14,2025-02-20,6,355.8399963378906,354.3999938964844,30,1.3161626777257212,1839.14,7.06,PROFIT_TARGET_50%
1102,META,BULL_CALL_SPREAD,BUY_DEBIT,2025-02-05,2025-02-21,16,701.4031372070312,680.1880493164062,30,6.812191995069327,-13146.89,-64.33,STOP_LOSS_DEBIT
1103,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-07,2025-02-24,17,107.55999755859376,108.11000061035156,30,0.7589043317560602,1775.02,13.95,PROFIT_TARGET_50%
1106,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2025-02-13,2025-02-24,11,599.4671630859375,587.1580200195312,30,4.278709877549829,-6548.12,-51.01,STOP_LOSS_DEBIT
1109,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-02-18,2025-02-24,6,535.3840942382812,516.0282592773438,30,0.9900859008957141,-4365.65,-16.15,STOP_LOSS
1110,MSFT,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-18,2025-02-25,7,404.0767822265625,393.2831726074219,30,1.2087511573808385,2389.71,9.06,PROFIT_TARGET_50%
1112,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-21,2025-02-25,4,337.79998779296875,302.79998779296875,30,1.3177658175799891,2926.82,11.24,PROFIT_TARGET_50%
1114,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-24,2025-02-25,1,108.11000061035156,103.95999908447266,30,0.7327448574844002,988.29,7.72,PROFIT_TARGET_50%
1113,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-24,2025-02-27,3,130.08572387695312,119.9708251953125,30,0.6556833001546458,918.96,7.05,PROFIT_TARGET_50%
1115,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-25,2025-02-27,2,302.79998779296875,281.95001220703125,30,1.303385781418882,2282.47,8.75,PROFIT_TARGET_50%
1116,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-25,2025-02-27,2,103.95999908447266,99.51000213623048,30,0.7362711819088386,956.62,7.48,PROFIT_TARGET_50%
1117,MSFT,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-25,2025-03-03,6,393.2831726074219,383.9823913574219,30,1.1320648610348698,2052.07,7.71,PROFIT_TARGET_50%
1119,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-27,2025-03-04,5,281.95001220703125,272.0400085449219,30,1.3207998713904274,2365.02,9.08,PROFIT_TARGET_50%
1118,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-27,2025-03-06,7,119.9708251953125,110.40510559082033,30,0.6342051707655045,1160.43,8.86,PROFIT_TARGET_50%
1120,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-02-27,2025-03-06,7,99.51000213623048,98.8499984741211,30,0.44551735657564784,604.12,4.42,PROFIT_TARGET_50%
1111,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2025-02-20,2025-03-07,15,244.3272247314453,237.6085357666016,30,0.46477877044055305,771.0,5.67,PROFIT_TARGET_50%
1122,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-04,2025-03-10,6,567.1504516601562,551.14453125,30,1.1758428529614875,1939.67,7.33,PROFIT_TARGET_50%
1123,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-04,2025-03-10,6,491.8879699707031,469.2366638183594,30,1.1209054272863597,2561.47,9.62,PROFIT_TARGET_50%
1125,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-06,2025-03-10,4,263.45001220703125,222.1499938964844,30,1.354926718256337,3101.07,11.96,PROFIT_TARGET_50%
1126,AAPL,BULL_PUT_SPREAD,SELL_CREDIT,2025-03-07,2025-03-10,3,237.6085357666016,226.08937072753903,30,0.4238485756377237,-2539.58,-18.5,STOP_LOSS
1121,MSFT,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-03,2025-03-11,8,383.9823913574219,376.0357055664063,30,1.1275769986756217,1743.3,6.55,PROFIT_TARGET_50%
1124,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-06,2025-03-11,5,110.40510559082033,108.5978012084961,30,0.6089951741300208,1088.15,8.26,PROFIT_TARGET_50%
1129,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-10,2025-03-12,2,222.1499938964844,248.08999633789065,30,0.6866340209592252,-2425.29,-18.74,STOP_LOSS
1131,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-11,2025-03-12,1,219.48995971679688,215.653564453125,30,0.6957857030039314,903.31,7.0,PROFIT_TARGET_50%
1127,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-10,2025-03-13,3,551.14453125,542.1386108398438,30,1.4337155931792296,2455.63,9.56,PROFIT_TARGET_50%
1133,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-12,2025-03-13,1,215.653564453125,208.398193359375,30,0.6195861511086385,914.82,6.96,PROFIT_TARGET_50%
1132,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-11,2025-03-14,3,108.5978012084961,121.49972534179688,30,0.6459369701030031,-2349.35,-17.99,STOP_LOSS
1130,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-10,2025-03-17,7,96.62999725341795,104.58999633789062,30,0.5466072938095774,-1992.35,-14.91,STOP_LOSS
1134,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-12,2025-03-18,6,248.08999633789065,225.30999755859372,30,0.7193723857084464,1415.68,11.02,PROFIT_TARGET_50%
1137,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-14,2025-03-18,4,121.49972534179688,115.26846313476562,30,0.6482633316211057,979.48,7.5,PROFIT_TARGET_50%
1138,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-17,2025-03-24,7,104.58999633789062,113.8499984741211,30,0.5053710335595891,-1991.11,-14.77,STOP_LOSS
1140,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-18,2025-03-24,6,225.30999755859372,278.3900146484375,30,0.6733930053436126,-4512.82,-34.77,STOP_LOSS
1136,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-13,2025-03-25,12,208.398193359375,222.3822021484375,30,0.7629041626070396,-2993.95,-23.55,STOP_LOSS
1128,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-10,2025-03-27,17,469.2366638183594,478.77386474609375,30,1.2336989638452707,1881.48,7.15,PROFIT_TARGET_50%
1139,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-18,2025-03-27,9,115.26846313476562,111.27406311035156,30,0.7467346955289251,1241.08,9.73,PROFIT_TARGET_50%
1135,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-13,2025-03-28,15,542.1386108398438,547.95068359375,30,1.1779150234291933,2578.92,9.74,PROFIT_TARGET_50%
1141,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-24,2025-03-28,4,278.3900146484375,263.54998779296875,30,1.330759455888355,1760.01,6.77,PROFIT_TARGET_50%
1142,META,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-24,2025-03-28,4,616.3541259765625,574.4139404296875,30,2.056819945797656,4545.33,11.71,PROFIT_TARGET_50%
1143,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-25,2025-03-28,3,222.3822021484375,216.5679473876953,30,0.7466524961107801,1175.2,9.21,PROFIT_TARGET_50%
1144,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-27,2025-03-28,1,478.77386474609375,466.1687622070313,30,1.3339781020257107,1878.98,7.23,PROFIT_TARGET_50%
1145,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-27,2025-04-03,7,111.27406311035156,101.65754699707033,30,0.541195604694094,1209.83,9.04,PROFIT_TARGET_50%
1146,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-28,2025-04-03,6,547.95068359375,529.2537841796875,30,1.2669804647036855,1748.2,6.67,PROFIT_TARGET_50%
1147,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-28,2025-04-03,6,466.1687622070313,447.9967956542969,30,1.1651626681787235,2154.16,8.13,PROFIT_TARGET_50%
1148,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-28,2025-04-03,6,216.5679473876953,201.9478454589844,30,0.6357535255427997,1126.65,8.61,PROFIT_TARGET_50%
1150,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-28,2025-04-03,6,103.22000122070312,93.8000030517578,30,0.7645021847113025,1660.38,13.07,PROFIT_TARGET_50%
1149,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-03-28,2025-04-04,7,263.54998779296875,239.42999267578125,30,1.3094629868664,2302.02,8.83,PROFIT_TARGET_50%
1154,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-03,2025-04-04,1,101.65754699707033,94.17801666259766,30,0.7139130837574186,1007.25,7.83,PROFIT_TARGET_50%
1155,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-03,2025-04-04,1,93.8000030517578,85.76000213623047,30,0.5247411084106233,898.32,6.69,PROFIT_TARGET_50%
1152,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-03,2025-04-07,4,447.9967956542969,421.1861877441406,30,1.253194165535568,1710.27,6.52,PROFIT_TARGET_50%
1153,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-03,2025-04-07,4,201.9478454589844,180.3507232666016,30,0.7134871963394005,1308.74,10.18,PROFIT_TARGET_50%
1157,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-04,2025-04-08,4,239.42999267578125,221.8600006103516,30,0.6833272512494801,1013.9,7.83,PROFIT_TARGET_50%
1158,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-04,2025-04-08,4,85.76000213623047,78.20999908447266,30,0.6407578167087298,1205.58,9.22,PROFIT_TARGET_50%
1156,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-04,2025-04-09,5,94.17801666259766,114.17000579833984,30,0.5599229085167927,-4490.66,-33.71,STOP_LOSS
1159,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-07,2025-04-09,2,421.1861877441406,463.2461242675781,30,1.3114854222485803,-7465.73,-28.64,STOP_LOSS
1160,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-07,2025-04-09,2,180.3507232666016,197.6344146728516,30,0.7086660830744087,-2654.54,-20.62,STOP_LOSS
1161,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-08,2025-04-09,1,221.8600006103516,272.20001220703125,30,0.6929669390952427,-3556.27,-27.52,STOP_LOSS
1162,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-08,2025-04-09,1,78.20999908447266,96.83999633789062,30,0.49437898530239544,-5204.01,-38.5,STOP_LOSS
1167,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-09,2025-04-10,1,96.83999633789062,88.69999694824219,30,0.586004969623394,756.26,5.71,PROFIT_TARGET_50%
1165,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-09,2025-04-14,5,114.17000579833984,110.55506896972656,30,0.6311456678958152,857.99,6.55,PROFIT_TARGET_50%
1166,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-09,2025-04-14,5,272.20001220703125,252.3500061035156,30,1.3562663376564075,1830.51,7.06,PROFIT_TARGET_50%
1163,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-09,2025-04-16,7,463.2461242675781,441.5550842285156,30,1.3176628880337091,2477.78,9.51,PROFIT_TARGET_50%
1169,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-14,2025-04-17,3,110.55506896972656,101.34796142578124,30,0.7280441586018433,1140.15,8.9,PROFIT_TARGET_50%
1151,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-03,2025-04-21,18,529.2537841796875,506.7503662109375,30,1.4087034888995902,3440.39,13.35,PROFIT_TARGET_50%
1164,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-09,2025-04-21,12,197.6344146728516,191.9791717529297,30,0.7265289724510637,1286.17,10.03,PROFIT_TARGET_50%
1168,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-10,2025-04-21,11,88.69999694824219,85.55999755859375,30,0.5877332315417494,1001.9,7.57,PROFIT_TARGET_50%
1170,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-14,2025-04-21,7,252.3500061035156,227.5,30,1.3307865095376528,2442.83,9.39,PROFIT_TARGET_50%
1175,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-21,2025-04-25,4,227.5,284.95001220703125,30,0.7028031976346796,-3063.02,-23.76,STOP_LOSS
1173,SPY,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-21,2025-05-01,10,506.7503662109375,550.7217407226562,30,1.390115146682632,-4563.87,-17.67,STOP_LOSS
1174,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-21,2025-05-06,15,191.9791717529297,197.2964630126953,30,0.7273476665260503,949.68,7.41,PROFIT_TARGET_50%
1171,QQQ,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-16,2025-05-09,23,441.5550842285156,485.0863342285156,30,1.3587867873836998,3348.85,12.92,PROFIT_TARGET_50%
1172,NVDA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-17,2025-05-12,25,101.34796142578124,122.82786560058594,30,0.6860078913212035,2013.02,15.55,PROFIT_TARGET_50%
1176,AMD,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-21,2025-05-12,21,85.55999755859375,108.12000274658205,30,0.6485853679479892,-2938.62,-22.51,STOP_LOSS
1177,META,BEAR_CALL_SPREAD,SELL_CREDIT,2025-04-25,2025-05-12,17,545.0628051757812,636.8510131835938,30,1.4322623904101306,-6355.49,-24.73,STOP_LOSS
1178,MSFT,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-05,2025-05-12,7,431.1091918945313,444.04730224609375,30,1.149441007690271,2180.63,8.21,PROFIT_TARGET_50%
1182,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-13,2025-05-16,3,334.07000732421875,349.9800109863281,30,1.1092412238523757,1458.84,5.47,PROFIT_TARGET_50%
1180,MSFT,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-12,2025-05-19,7,444.04730224609375,454.3783874511719,30,1.2539307202060996,2423.95,9.24,PROFIT_TARGET_50%
1181,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-13,2025-05-19,6,512.5431518554688,518.9251708984375,30,1.2647049182259593,2478.46,9.46,PROFIT_TARGET_50%
1183,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-14,2025-05-19,5,579.4376831054688,586.596923828125,30,1.2383787999164042,2377.29,9.04,PROFIT_TARGET_50%
1184,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-14,2025-05-19,5,135.15060424804688,135.3802947998047,30,0.67632465041053,905.05,6.98,PROFIT_TARGET_50%
1179,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-05-06,2025-05-20,14,197.2964630126953,205.8650360107422,30,0.6441416916552924,980.06,7.5,PROFIT_TARGET_50%
1185,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-16,2025-05-22,6,349.9800109863281,341.0400085449219,30,1.151657976341422,2861.08,10.78,PROFIT_TARGET_50%
1186,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-19,2025-05-22,3,586.596923828125,575.000244140625,30,1.2277068815319438,2170.57,8.25,PROFIT_TARGET_50%
1187,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-19,2025-05-22,3,518.9251708984375,510.9624938964844,30,1.1355365195320175,2403.2,9.04,PROFIT_TARGET_50%
1188,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-19,2025-05-22,3,135.3802947998047,132.6441192626953,30,0.498018495891257,962.6,7.13,PROFIT_TARGET_50%
1189,META,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-19,2025-05-22,3,637.8470458984375,634.0026245117188,30,1.8276243237235548,3266.24,8.27,PROFIT_TARGET_50%
1190,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-05-20,2025-05-22,2,205.8650360107422,200.3914794921875,30,0.7434695485738061,1714.42,13.43,PROFIT_TARGET_50%
1193,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-05-22,2025-05-23,1,200.3914794921875,194.33079528808597,30,0.5788916096405465,790.23,5.96,PROFIT_TARGET_50%
1191,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-22,2025-05-27,5,575.000244140625,582.9483642578125,30,1.0002841631590798,2266.42,8.39,PROFIT_TARGET_50%
1192,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-22,2025-05-27,5,510.9624938964844,518.1397705078125,30,1.1841194395492565,2285.72,8.64,PROFIT_TARGET_50%
1194,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-22,2025-05-27,5,132.6441192626953,135.3103790283203,30,0.4072351748275187,730.46,5.3,PROFIT_TARGET_50%
1195,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-22,2025-05-27,5,341.0400085449219,362.8900146484375,30,1.2630080887515973,2635.18,10.05,PROFIT_TARGET_50%
1196,META,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-22,2025-05-27,5,634.0026245117188,639.7294921875,30,1.7441259651527332,2773.57,6.97,PROFIT_TARGET_50%
1198,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-27,2025-06-02,6,582.9483642578125,584.4866943359375,30,0.952145237532612,1412.35,5.2,PROFIT_TARGET_50%
1199,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-27,2025-06-02,6,518.1397705078125,520.1181030273438,30,1.0553420413803352,1677.89,6.25,PROFIT_TARGET_50%
1200,NVDA,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-27,2025-06-02,6,135.3103790283203,137.187744140625,30,0.4567319531178402,914.53,6.71,PROFIT_TARGET_50%
1202,META,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-27,2025-06-02,6,639.7294921875,668.1941528320312,30,1.7355987619718718,4079.31,10.25,PROFIT_TARGET_50%
1203,SPY,BULL_PUT_SPREAD,SELL_CREDIT,2025-06-02,2025-06-04,2,584.4866943359375,587.6619873046875,30,0.9745854930070053,1690.38,6.24,PROFIT_TARGET_50%
1204,QQQ,BULL_PUT_SPREAD,SELL_CREDIT,2025-06-02,2025-06-04,2,520.1181030273438,525.6452026367188,30,0.9983812320225098,1761.78,6.52,PROFIT_TARGET_50%
1206,META,BULL_PUT_SPREAD,SELL_CREDIT,2025-06-02,2025-06-04,2,668.1941528320312,685.1754150390625,30,1.6529779754986578,2526.42,6.31,PROFIT_TARGET_50%
1197,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-05-23,2025-06-05,13,194.33079528808597,199.66500854492188,30,0.6830672878202186,967.26,7.47,PROFIT_TARGET_50%
1201,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2025-05-27,2025-06-05,9,362.8900146484375,284.70001220703125,30,1.225468014587495,-14716.26,-55.91,STOP_LOSS
1209,META,BULL_PUT_SPREAD,SELL_CREDIT,2025-06-04,2025-06-10,6,685.1754150390625,699.567138671875,30,1.667423000217802,2964.71,7.41,PROFIT_TARGET_50%
1211,TSLA,BEAR_CALL_SPREAD,SELL_CREDIT,2025-06-05,2025-06-10,5,284.70001220703125,326.0899963378906,30,1.391297157333831,-5411.04,-20.95,STOP_LOSS
1210,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-06-05,2025-06-13,8,199.66500854492188,195.50509643554688,30,0.7779813881681505,1303.8,10.29,PROFIT_TARGET_50%
1213,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-10,2025-06-13,3,123.23999786376952,116.16000366210938,30,1.8228859941048796,-2797.3,-51.15,STOP_LOSS_DEBIT
1215,META,BULL_PUT_SPREAD,SELL_CREDIT,2025-06-13,2025-06-16,3,680.1158447265625,699.8262939453125,30,1.6738853373592022,2853.61,7.14,PROFIT_TARGET_50%
1212,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2025-06-10,2025-06-20,10,326.0899963378906,322.1600036621094,30,1.082597358582973,1525.36,5.7,PROFIT_TARGET_50%
1217,META,BULL_PUT_SPREAD,SELL_CREDIT,2025-06-20,2025-06-23,3,680.120849609375,696.2481689453125,30,1.5546899430070695,2098.8,5.2,PROFIT_TARGET_50%
1214,AAPL,BEAR_CALL_SPREAD,SELL_CREDIT,2025-06-13,2025-06-25,12,195.50509643554688,200.59051513671875,30,0.5396105297037401,1153.98,8.62,PROFIT_TARGET_50%
1205,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-02,2025-06-26,24,137.187744140625,154.81381225585938,30,2.3896404921284216,7786.08,108.61,EXPIRED
1207,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-04,2025-06-27,23,587.6619873046875,608.1713256835938,30,4.084221300811777,17337.83,141.5,PROFIT_TARGET_DEBIT
1208,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-04,2025-06-30,26,525.6452026367188,548.9959106445312,30,4.495645775469455,16468.06,122.1,EXPIRED
1218,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2025-06-23,2025-07-01,8,348.67999267578125,300.7099914550781,30,1.1060654889182935,-3941.26,-14.77,STOP_LOSS
1216,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-16,2025-07-10,24,126.38999938964844,144.16000366210938,30,2.2770193251315973,8123.94,118.93,EXPIRED
1220,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-26,2025-07-15,19,154.81381225585938,170.4729461669922,30,2.0811174331035573,8493.99,136.05,PROFIT_TARGET_DEBIT
1224,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2025-07-10,2025-07-15,5,144.16000366210938,155.61000061035156,30,0.580520220596906,1305.37,9.85,PROFIT_TARGET_50%
1219,META,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-25,2025-07-16,21,706.3649291992188,700.6136474609375,30,6.802470943918081,-8967.38,-43.94,STOP_LOSS_DEBIT
1221,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-27,2025-07-21,24,608.1713256835938,621.87939453125,30,5.662872720727222,18604.57,109.51,EXPIRED
1227,TSLA,BULL_PUT_SPREAD,SELL_CREDIT,2025-07-16,2025-07-21,5,321.6700134277344,328.489990234375,30,1.1148948377719954,2670.04,10.02,PROFIT_TARGET_50%
1226,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2025-07-15,2025-07-23,8,155.61000061035156,158.64999389648438,30,0.6327842655708782,1073.05,8.19,PROFIT_TARGET_50%
1222,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2025-06-30,2025-07-24,24,548.9959106445312,562.3018188476562,30,4.178568306704506,17419.3,138.96,PROFIT_TARGET_DEBIT
1229,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-21,2025-07-24,3,328.489990234375,305.29998779296875,30,4.257244998266373,-5311.82,-41.59,STOP_LOSS_DEBIT
1223,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-01,2025-07-25,24,487.2336120605469,508.681640625,30,4.687810939024956,15891.57,113.0,EXPIRED
1232,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2025-07-24,2025-07-28,4,162.1199951171875,173.66000366210938,30,0.5793640078665927,1272.58,9.6,PROFIT_TARGET_50%
1230,AAPL,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-23,2025-07-30,7,213.11996459960935,208.04449462890625,30,1.8100981072977262,-2917.91,-53.73,STOP_LOSS_DEBIT
1234,TSLA,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-28,2025-08-01,4,325.5899963378906,302.6300048828125,30,4.407704553357718,-5422.06,-41.0,STOP_LOSS_DEBIT
1235,AMD,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-30,2025-08-06,7,179.50999450683594,163.1199951171875,30,2.143235674391505,-4367.51,-67.93,STOP_LOSS_DEBIT
1236,AAPL,BEAR_PUT_SPREAD,BUY_DEBIT,2025-08-01,2025-08-06,5,201.40660095214844,212.2242889404297,30,1.9369001694108476,-4393.4,-75.61,STOP_LOSS_DEBIT
1225,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-15,2025-08-07,23,170.4729461669922,180.5295562744141,30,2.1896990310675264,8308.7,126.48,PROFIT_TARGET_DEBIT
1228,SPY,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-21,2025-08-14,24,621.87939453125,637.8821411132812,30,6.526454649835614,25375.64,129.6,PROFIT_TARGET_DEBIT
1231,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-24,2025-08-18,25,562.3018188476562,574.3438720703125,30,4.726150229044805,15776.55,111.27,EXPIRED
1233,MSFT,BULL_CALL_SPREAD,BUY_DEBIT,2025-07-25,2025-08-18,24,508.681640625,512.0383911132812,30,4.171883629085556,-6445.48,-51.5,STOP_LOSS_DEBIT
1239,NVDA,BULL_CALL_SPREAD,BUY_DEBIT,2025-08-07,2025-08-19,12,180.5295562744141,175.40638732910156,30,2.215730415136335,-3153.89,-47.45,STOP_LOSS_DEBIT
1242,AMD,BULL_PUT_SPREAD,SELL_CREDIT,2025-08-18,2025-08-19,1,176.13999938964844,166.5500030517578,30,0.4806079298443908,-1677.34,-12.37,STOP_LOSS
1241,QQQ,BULL_CALL_SPREAD,BUY_DEBIT,2025-08-18,2025-08-20,2,574.3438720703125,563.1876220703125,30,4.213565918081315,-5504.84,-43.55,STOP_LOSS_DEBIT
